Customer,"UCSB"
Date Range,08/01/2022 - 08/31/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,08/14/2022 06:00,39,53,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 07:00,44,53,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 08:00,34,54,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 09:00,44,57,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 10:00,50,75,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 11:00,40,68,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 12:00,245,340,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 13:00,422,516,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 14:00,576,625,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 15:00,599,637,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 16:00,639,670,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 17:00,567,664,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 18:00,503,564,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 19:00,442,465,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 20:00,432,481,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 21:00,409,431,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 22:00,316,393,1hour,UCSB > UCSB Library
UCSB Library,08/14/2022 23:00,187,263,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 00:00,93,145,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 01:00,70,74,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 02:00,71,73,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 03:00,72,76,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 04:00,72,79,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 05:00,70,73,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 06:00,68,73,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 07:00,62,76,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 08:00,102,207,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 09:00,324,399,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 10:00,511,659,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 11:00,628,712,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 12:00,690,780,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 13:00,671,709,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 14:00,694,758,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 15:00,792,847,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 16:00,865,926,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 17:00,725,877,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 18:00,544,619,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 19:00,518,577,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 20:00,426,527,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 21:00,355,433,1hour,UCSB > UCSB Library
UCSB Library,08/15/2022 22:00,255,290,1hour,UCSB > UCSB Library
