Customer,"UCSB"
Date Range,02/01/2022 - 02/28/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,02/10/2022 01:00,189,254,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 02:00,86,141,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 03:00,46,54,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 04:00,39,41,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 05:00,34,41,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 06:00,29,31,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 07:00,35,58,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 08:00,138,232,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 09:00,284,606,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 10:00,463,855,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 11:00,1137,1318,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 12:00,1453,1551,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 13:00,1691,1819,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 14:00,1928,2042,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 15:00,1914,1961,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 16:00,1860,1934,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 17:00,1620,1762,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 18:00,1390,1502,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 19:00,1109,1235,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 20:00,1191,1283,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 21:00,1294,1364,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 22:00,1083,1274,1hour,UCSB > UCSB Library
UCSB Library,02/10/2022 23:00,715,903,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 00:00,406,543,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 01:00,257,346,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 02:00,97,203,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 03:00,47,55,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 04:00,34,39,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 05:00,31,34,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 06:00,30,34,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 07:00,33,47,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 08:00,113,241,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 09:00,378,523,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 10:00,686,860,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 11:00,890,946,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 12:00,934,1003,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 13:00,1030,1063,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 14:00,1049,1102,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 15:00,1088,1147,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 16:00,978,1108,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 17:00,778,880,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 18:00,534,641,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 19:00,354,405,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 20:00,326,362,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 21:00,282,326,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 22:00,222,255,1hour,UCSB > UCSB Library
UCSB Library,02/11/2022 23:00,141,181,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 00:00,51,93,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 01:00,38,46,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 02:00,30,35,1hour,UCSB > UCSB Library
UCSB Library,02/12/2022 03:00,25,30,1hour,UCSB > UCSB Library
