Customer,"UCSB"
Date Range,11/01/2022 - 11/30/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,11/08/2022 07:00,87,129,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 08:00,237,455,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 09:00,985,1246,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 10:00,1638,2144,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 11:00,2301,2559,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 12:00,2568,2771,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 13:00,2867,3032,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 14:00,2675,2763,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 15:00,2898,3083,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 16:00,2481,2849,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 17:00,2053,2187,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 18:00,1810,2162,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 19:00,1616,1807,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 20:00,1491,1553,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 21:00,1408,1521,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 22:00,1109,1361,1hour,UCSB > UCSB Library
UCSB Library,11/08/2022 23:00,752,914,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 00:00,504,624,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 01:00,269,402,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 02:00,164,198,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 03:00,126,144,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 04:00,93,138,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 05:00,89,96,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 06:00,43,76,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 07:00,101,148,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 08:00,265,586,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 09:00,1004,1428,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 10:00,1723,1885,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 11:00,2104,2341,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 12:00,2057,2296,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 13:00,2333,2516,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 14:00,2339,2612,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 15:00,2617,2743,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 16:00,2411,2550,1hour,UCSB > UCSB Library
UCSB Library,11/09/2022 17:00,1811,2002,1hour,UCSB > UCSB Library
