Customer,"UCSB"
Date Range,09/19/2021 - 09/30/2021
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
1st Floor,09/27/2021 14:00,290,315,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 15:00,265,320,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 16:00,238,261,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 17:00,184,212,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 18:00,141,174,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 19:00,64,99,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 20:00,63,74,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 21:00,48,63,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 22:00,17,44,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/27/2021 23:00,1,2,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 00:00,0,1,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 01:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 02:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 03:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 04:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 05:00,0,0,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 06:00,0,1,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 07:00,12,51,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 08:00,47,127,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 09:00,195,227,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 10:00,241,270,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 11:00,256,274,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 12:00,218,266,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 13:00,257,284,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 14:00,264,293,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 15:00,289,318,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 16:00,280,306,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 17:00,195,249,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/28/2021 18:00,167,186,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 09:00,178,243,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 10:00,253,305,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 11:00,268,297,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 12:00,250,281,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 13:00,263,314,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,09/29/2021 14:00,267,289,1hour,UCSB > UCSB Library > 1st Floor
