Customer,"UCSB"
Date Range,12/01/2022 - 12/09/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,12/06/2022 13:00,2327,2509,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 14:00,2526,2614,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 15:00,2530,2617,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 16:00,2310,2429,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 17:00,2141,2297,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 18:00,2032,2138,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 19:00,1659,1876,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 20:00,1512,1623,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 21:00,1547,1634,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 22:00,1374,1501,1hour,UCSB > UCSB Library
UCSB Library,12/06/2022 23:00,1061,1281,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 00:00,707,854,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 01:00,471,587,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 02:00,334,442,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 03:00,210,287,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 04:00,144,163,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 05:00,127,145,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 06:00,144,178,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 07:00,242,283,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 08:00,333,438,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 09:00,689,866,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 10:00,1172,1374,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 11:00,1542,1652,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 12:00,1645,1783,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 13:00,1803,1894,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 14:00,1928,2068,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 15:00,2121,2254,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 16:00,1938,2049,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 17:00,1847,1910,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 18:00,1693,1803,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 19:00,1536,1667,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 20:00,1379,1483,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 21:00,1329,1448,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 22:00,1125,1222,1hour,UCSB > UCSB Library
UCSB Library,12/07/2022 23:00,829,988,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 00:00,570,681,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 01:00,428,495,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 02:00,291,363,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 03:00,186,225,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 04:00,134,163,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 05:00,108,120,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 06:00,122,137,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 07:00,162,183,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 08:00,260,372,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 09:00,623,841,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 10:00,1067,1206,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 11:00,1242,1369,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 12:00,1116,1188,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 13:00,1368,1501,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 14:00,1560,1622,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 15:00,1512,1582,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 16:00,1323,1426,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 17:00,1246,1320,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 18:00,1139,1207,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 19:00,1024,1094,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 20:00,933,999,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 21:00,851,949,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 22:00,692,775,1hour,UCSB > UCSB Library
UCSB Library,12/08/2022 23:00,505,631,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 00:00,367,423,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 01:00,270,324,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 02:00,186,226,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 03:00,114,135,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 04:00,98,110,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 05:00,98,104,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 06:00,98,115,1hour,UCSB > UCSB Library
UCSB Library,12/09/2022 07:00,151,196,1hour,UCSB > UCSB Library
