Customer,"UCSB"
Date Range,07/01/2022 - 07/31/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,07/13/2022 03:00,86,93,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 04:00,82,87,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 05:00,87,101,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 06:00,90,101,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 07:00,93,105,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 08:00,172,292,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 09:00,358,393,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 10:00,590,754,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 11:00,714,785,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 12:00,798,834,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 13:00,835,900,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 14:00,887,949,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 15:00,973,1014,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 16:00,955,1023,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 17:00,766,922,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 18:00,586,662,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 19:00,486,556,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 20:00,449,493,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 21:00,398,410,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 22:00,358,381,1hour,UCSB > UCSB Library
UCSB Library,07/13/2022 23:00,239,327,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 00:00,173,220,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 01:00,133,207,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 02:00,134,139,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 03:00,132,137,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 04:00,137,141,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 05:00,136,141,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 06:00,138,141,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 07:00,188,229,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 08:00,228,342,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 09:00,391,457,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 10:00,562,698,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 11:00,698,754,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 12:00,701,799,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 13:00,741,792,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 14:00,713,812,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 15:00,724,812,1hour,UCSB > UCSB Library
UCSB Library,07/14/2022 16:00,672,721,1hour,UCSB > UCSB Library
